id,ti,t
16d256b0-61ac-42da-975c-7d6a8998b5d6,905,7
31b1eeee-e258-43e1-8532-90e88091c14f,192,2
09498c31-c837-45d2-8d67-da96b0bd1808,53,25
dba607d0-ea77-43e4-84e8-d69c64b84749,249,15
58203ae6-333c-4196-8cbd-563bc7ad588d,416,16
d36ea7c5-c5e4-4dd2-a8c5-0004cf75c03b,764,22
f117b6cd-77b3-4bf7-b927-cedd2d54f534,203,9
266bc0b9-fcab-479f-b042-cf483627d541,4,5
d77a0c83-1175-4cd6-8747-9f3809b15813,843,19
211920c1-d51b-4c73-9aa4-5dd84b8fbfe1,373,21
1c0d2bdd-d60f-4e60-b46b-78d5e077d3ec,493,8
99aaf0ca-16da-417f-aa71-eea285659324,691,6
275de90a-acec-4ba7-a33b-500e4bbde879,328,5
43ca0001-2d97-41e3-a750-5c10df7d400b,213,18
c9b5b297-4f50-493b-84b8-5be9422c649f,539,11
b739eb65-e1cc-4c54-8c12-97b52c45e6ae,372,15
e05005c5-210f-4c73-a41b-4eb677110eac,214,24
68c9dd20-8541-4b77-94a8-96c075b23929,783,14
e5dc71f9-9535-46c0-9f46-fb7b88df6cc1,465,11
4ac592ee-316c-4a93-85a8-f41ba87684a8,225,16
cf97fc04-a204-4cdc-8b08-9c932c6fdab0,410,22
8cd87b36-adce-4d20-82f4-af9ccba5ced1,640,11
0202b23d-982c-4f68-a467-9e0e70ba1a5f,675,9
e01f8efc-443b-4046-a63e-746b218b5bae,999,24
5b3b6724-1cd0-411e-b088-c62ef0069075,692,7
3f1aadb5-8513-45ad-80f7-448cc6151d8a,990,10
2a900872-3686-4c89-98cd-bd90a3dad369,613,11
c1d95881-1244-4c20-aae3-70e10ef9a79a,954,15
19e6a821-fa41-423a-8e21-94cad8e2f4c0,52,14
6780911b-ee90-4599-aeb6-635b54495df0,828,10
edcfe9ce-0f54-41dc-98ad-acccd797548f,551,13
d56d4a28-bca1-4f6e-8f67-9a31e20506f6,339,17
95d3247e-fbae-4359-b6f2-6063bc81d7e3,506,24
46894801-ce83-42cd-8614-cf53a4a48776,680,9
ef639ff3-5988-445c-a74c-9b58673648d4,520,20
8057b9d7-a28d-4ec5-939b-e389973a93e5,414,11
82dbe21a-b970-434b-952a-2321491df0f8,40,19
276bd32b-92fa-46d0-a68f-234ff16a4838,313,24
3fbc30bf-75e4-44b3-b052-203a39755d53,484,2
e47d7524-3f50-4318-8fc9-1a150dda5008,832,25
6de6fe1b-6a20-4882-b287-01e9cd0f12d7,73,19
e90063c1-5a0e-4e72-b4cf-f2b678663c20,67,5
41ce6cbe-20a8-409c-af97-0450403435be,450,6
aa560254-20de-4a29-81f9-2edf298b3abb,365,2
12237000-1ce4-45f2-845f-11ef273d1fc7,99,9
8c02710f-0f71-415b-ba68-cc20f0c42feb,528,9
30deeaf3-f052-411d-9a57-4361a56bc59c,853,8
18806c09-74b3-46db-85f4-6ce3a75b33c3,467,25
1c3ac32c-1f94-4415-a922-39a3942f61dd,54,13
4b8b393a-08ad-4502-8468-d384bb118297,591,22
d0d200c1-7090-47d6-aae0-61ac395e7d1f,766,21
9631edb2-24eb-4270-b45d-392061b00936,140,9
9ab1951f-3014-47c7-920e-4c8f54dbf0b1,623,10
96d22a3b-877c-4236-91e7-12c6425ea43a,457,7
9a041725-d4cb-4a2c-b3e6-db49d98535d3,913,9
18156d7a-24d6-411c-a304-58dc10cbcb43,415,20
1ce7e89f-19e7-44b5-8518-82ad02d0ba95,83,2
2ac35282-d284-4b60-a82c-eafb592db541,534,15
ca21fcb6-21cc-4509-b013-3876c655d6b4,656,11
93eac6c0-2dff-4528-9ef0-d3c82ae6c2bb,240,23
c81586c6-91e5-4bc8-90b3-a2c25d97e1b1,547,20
f64121b0-c600-40ce-9fd8-b5e08bc157e3,46,16
c535ae51-943d-4d1b-9767-5d345a99b299,110,1
7021c4e4-0ad5-47b3-b986-de00ea34ec07,815,2
92ab3df1-3a4e-44d5-bf4a-3b492d151ff7,15,11
dd49d3f3-6c20-4fee-900e-b304ef9046cd,51,16
4f23c1df-d1af-4d7a-bd10-70c00bf19638,529,19
28fbddfc-0ef5-4384-9c84-8108a330bbed,820,12
8454d106-14e2-4d4b-803b-c5cb0a3e9c15,530,13
067937aa-79ec-403c-a7d9-678bdbcb9ac7,919,11
1eec4df1-fafb-4fc3-b156-56e88e38c56a,56,17
3823d7c7-d789-46b5-83b0-0c99ec83da3d,608,8
78ff878a-6b6c-4eaa-8dd6-e33fc64b4360,224,20
06c9e9b3-7061-477c-87f3-ee20d29eb36e,880,20
675b1a1f-ed77-4afe-ad55-6ada7064589d,842,5
e8076e01-530d-4702-bbca-d855483f4ecc,466,20
0895af95-9efa-441b-8072-4bce5c1b0f85,232,18
f41b307c-f41d-480a-b1de-2f331af54513,608,25
5dec882f-40e5-4a06-beb3-0c7709810d8e,460,8
1f1c65eb-c92c-44bd-98e0-b4f2750442da,916,14
f66739e6-9874-4960-9661-6f24de4bc736,354,3
55a05369-0e8a-4d5d-adca-3cf532a72d90,769,19
7195465a-6361-405e-be94-bca650ec1320,220,22
b6edbb5a-933c-4adb-8c7b-ae38d0d30749,293,11
82f641e7-8065-4827-80f4-1c0b248c7770,293,15
80953de2-b35d-4844-a3d8-8afeec870bb9,630,10
10b29fba-5532-49e3-bcc4-907a4b89a650,444,2
e9e11c25-ed58-4a9f-8db2-388aedfaa8ad,983,7
839f45f8-5e97-485f-ac2e-af849f4f1ab7,886,14
27d52c5a-d141-47ab-b5ff-c0385532186f,623,7
527a46a1-fb51-4fb5-9823-c3c3f25a8cd1,248,24
925a3da7-237f-40d5-a36b-8e9731312383,347,18
7c4973ef-6b72-43d4-b759-b8d2747c7845,898,18
ae4b35c5-4a5b-491c-bc93-7f70e220a54c,408,10
204af51b-2c54-4da1-b368-af067c98fb47,635,11
8b94df32-51ee-4aaf-b44c-9ddb5210d239,691,21
0a43cc2e-be36-4a76-93c4-63ef5696778d,383,4
eef3d6c5-4095-40d0-a163-26b07062c5ae,415,5
ddcdb016-116d-42bf-84d2-342b5d1b3861,915,8
bc03efaa-0a8f-4394-bb01-d94867c984ae,66,2
284951b4-1d3d-4a76-9240-f763dd2bda54,734,10
d5d0dcee-6421-4213-9c68-d110dd6c3133,854,2
407b2516-b3e2-4ff5-b643-5d82b3df6281,375,6
74fba562-e952-4a75-87f9-992ae5cf54e7,955,22
d6160116-60ba-411f-8328-fec9c6f0b75d,552,10
edd960f0-fc2b-4121-b5f7-e4487fb2efd4,5,6
95efe7e6-790d-4024-893d-4631bc01b677,983,11
58fa8dae-ead3-410a-a5de-3bf865b4c52f,595,7
f234a7b2-6f1d-499c-88da-90f4817fde7c,214,9
470de556-2935-4b8f-a762-ab5de08e3dbe,489,7
12270ebf-e06c-49e7-b796-04b4215b8cda,255,9
a1bf4ee1-5ee0-4cdd-af4f-8a1e27f7e7fd,459,10
7905826b-747c-4cfc-9cfd-c31e5265156b,465,24
86030320-90e3-4a53-b436-facb863db13b,1000,13
f80d68b8-7f0c-4df5-a2a6-61d3d41771a5,389,9
0d28c9f6-f977-44e6-bd99-3b0375e0bd9d,869,24
17d40971-685c-4db9-b66b-2b1b7aaa9d68,631,6
809c2f03-e571-458e-be26-9459f0adc509,327,18
9b9e0138-9e32-489d-a74a-4eec5bfa978e,391,15
c9ffea63-41b6-469b-b759-7f4ff4dd314f,439,20
b8dfd6d4-bc3e-4705-835c-052c553e3ff4,721,5
1a8f5549-071c-4eda-bbcc-bfb9dae4e306,794,11
5d5821eb-ed07-4605-8e7a-4ef0374a3c60,885,2
e6bf2532-457e-4741-9f38-bfffe509c508,486,13
5358e06c-8e46-4b66-be18-4632ea4a2665,104,7
6a448260-92cd-4c09-b233-963d9d721b2c,103,3
1161cf0f-3381-44b8-9fb2-1436c32ff5cb,758,23
b0f81e84-9681-4597-b0d9-bdad6e81628d,107,3
fc412cb1-e675-4ac9-9fae-d4dbd94326f2,922,4
5dfeec9d-b1ce-4181-a98b-cd207632ebcd,733,3
507e21f9-792c-47be-8f46-e7abf42e0d4b,683,15
9f602015-6fcc-4332-9b20-5ac91cebbeb8,386,1
96429c59-8098-4d6f-8be1-d49e732ccb84,957,11
b9d696b3-a2df-4b76-a15f-d47987d8bc2a,317,19
291fd177-4842-466c-aaec-4fb08e88bcb0,279,18
1fc59c0a-4134-4c72-b86d-38728ad3bcd8,550,14
af25372f-d193-43cd-be83-c4204b5e966e,49,25
862db18b-6009-41ae-ad3a-acd933a0d910,869,3
9beb3a20-672c-4f1f-9688-661209635dfe,218,6
83695472-75c1-4f46-b349-6fde5349195c,490,12
13fb3215-2c89-4e30-b4f0-e3004c96ff29,492,19
3e89f459-8f43-4890-8a36-7af91ddb4f1f,381,19
6e8fceb8-51f6-4390-a795-51dd0a389bc5,648,25
a274a308-eb0c-41a5-a3ba-74d0d71f58d5,222,8
c7f50b52-28d1-4b01-9ea2-7af184f74bb7,456,6
a5d21939-0686-4dd4-8575-eafdc2b8c12d,963,10
b1168848-7b62-432f-8faa-592c8565b202,9,15
730118ee-ad0f-453d-8917-cccadd45a5a7,529,7
cbfcd8c2-d763-44e0-acea-12100f77ba16,463,14
a2a1112d-b8eb-4d6e-8dbd-50403f19bed2,953,6
eb7d24db-9d4b-4292-adc5-3e6a9429153c,358,8
abb3efee-3a4b-45db-96cb-522f38ba9584,832,17
af8efeb3-48cf-4d61-9a10-9a65c54928d5,600,15
e9a2b23e-a74e-4717-aeb2-3adaa63c0d6a,718,23
4064e7c7-5380-476a-b024-41f12eb3adb8,591,11
163dcd52-3d06-4266-9a6a-bbc651e164d1,503,22
3faafcc8-cf19-4e0d-811c-243c5a17ed85,961,11
775168a3-a6df-4a1f-ae61-89c036e6e9ea,646,12
ffbfe7be-4da6-4485-8641-7f67e29c0599,312,21
c02a8af8-f501-4b2f-a46c-1553dd66365a,948,10
32433840-95b5-4c11-bd23-0223546f8f7e,305,21
a59b1093-5422-4fd5-80a3-48b4f4700755,110,24
cd8282d9-bcae-4a73-a53b-2650bf91cc9a,341,6
eba1efd5-7a02-4ffb-b601-7e09ee50c921,288,25
d1a09f78-03d8-4358-aa7d-5a9fc14cc34f,247,5
8e39e287-8a84-4684-8633-638f358f76f2,956,7
b7882277-8f6c-462f-9585-84a0eb161311,319,7
154cbc98-d76a-46b3-93da-f96d940f2917,992,7
0a2419b2-c01b-489d-becc-feeb3c43c3b1,414,2
0a667c6b-576d-4b74-9ebd-215ad75ae7ee,104,9
a2ee6464-6e7d-4aad-bb12-3a0de693046b,642,11
ad81c10d-60cc-444a-a67b-a1f92f7202e5,247,2
2c4409a0-84c1-43c4-957e-8d85cbea4ef7,185,17
7ca248f5-4f2a-49bc-a772-2ae2562e5e53,712,11
e34a9714-ceb2-450d-a682-6334397bf613,609,11
ee91e459-3f19-438c-9f51-51210810edde,769,22
edc3b3d1-0c2c-4aa8-b90e-547210885457,301,5
39b7df37-58de-4922-893b-fcd8b4eb332e,223,20
acd68816-1400-444f-b34c-8d4f8b7498db,994,2
49eb26ad-2d17-4189-b297-0b50d76d7e53,809,21
917dbffe-1872-4097-940c-5e858554beee,67,16
4a5ac83f-4a55-4e11-b4fc-5e446588ced5,387,12
241cfe0b-1402-41c9-9877-56ffffb937e9,56,23
67ee4dd1-a24e-4cc5-9e2f-944ae8aa2b53,73,24
66c82acd-dcf0-41bf-b3a2-ed38cd6acc20,422,1
39ceae83-1deb-409e-92f2-f92820c92a48,648,9
b6521e01-71fd-4569-8a77-43895161364f,894,25
04d40cfe-f9b4-439f-8b2d-28b69359aa2a,544,21
709370e1-6547-4971-8914-b661feadd644,919,9
fdf5088f-fac2-4407-a6a8-565ee1ff887e,449,16
0cb41f59-4cf6-49fe-adcc-a34e3c526924,679,22
bb0be329-d281-483f-9704-64f1277eaef5,601,10
e8dba6f3-1875-4575-af0d-5c76a81c132c,273,1
6723aca1-9ec2-4908-a95f-03b37b58f100,543,1
85412fba-71d9-4652-b7b3-dd652b89093b,478,17
df2a14c8-4049-47bf-a932-323bfdde7f68,882,2
1b5ea93c-baec-4fe7-9c37-2f6ceb77b3b1,302,12
eb98ea40-2057-46de-ac42-6dcaf6da4ee4,345,15
ad3e99a8-d8bf-4d0a-b5d5-2bbfe66a5353,726,19
62c08003-7f71-4b8a-9822-450e3683e8db,323,20
70140bc6-052d-4983-aa05-b997331a0071,759,11
63847b59-35e1-4264-9e20-d225504bb4e8,921,18
689b5430-b6c4-4a0f-b401-d46d622eda08,870,24
7f29f76c-b573-40b3-9e9f-e32b0cd02381,947,12
3be08a11-307b-477d-977c-46d3c36baeeb,53,22
7f4d12d1-2f1a-45a8-b3e9-bfbd07c01123,661,11
5df88f15-2dc9-475c-9401-212f6bd755b1,19,17
a4168286-a941-4030-8332-22b68e5fa609,804,7
ee903ff5-2bdc-4070-b3e7-743b51e66a00,434,20
70c3fd0e-bbd4-4def-8949-d74e45241f98,474,17
e08ac3f5-b44e-4a8c-8aab-6f3c04e13034,973,16
800311ef-622e-429d-bdb8-8e9b8aaa0746,77,12
2fd3cbcc-2faa-43a2-bf84-d1d01e1bf888,420,22
56219e19-b9e2-4fe1-87d3-253d366675c6,954,8
9cdf3af6-7d7c-499e-b4dd-4e9fe1dc9f0b,6,21
8519c1e8-4e66-4705-96af-047df0fca6ff,755,20
1f1b2452-ff1d-412b-947f-f8986a1787e2,591,19
2c36e6f4-9660-44a2-94f9-be76f94ff3da,489,11
5eb60b97-3bb2-46fd-a87f-523bf0900ece,978,21
6ff1d891-4011-4517-b041-9ee0d46a2e23,40,12
8f9fea37-d80b-4c27-8d02-40c88427a0f9,666,24
d59822a4-8e60-4a13-9273-4dd54927cb32,404,18
150481df-85f2-4739-8b31-5b514e596192,522,17
a2f21f09-dd2b-48b1-b3f7-52b919e01672,421,8
e8e4debe-58b9-4c95-9f98-b6787078800a,94,4
9abe28a4-254a-4e08-afe4-ee78bbb7cdad,382,15
795ef4f6-5a2b-4671-adc3-62ba832e8e20,89,19
04eb9158-7d08-4d67-b84f-cc151f4e1873,845,19
b9f3dadd-32f8-4e09-ae32-f1a03879dde0,537,9
cebbbeb1-7d59-4d34-b725-55623f398ee6,775,10
e9f846e2-c4d0-4079-ac2b-4e4b1db831a7,299,13
6cad465e-4754-4f1b-aeab-ed3cab9dd344,893,16
66f9759a-76c4-47a8-8823-6903de80c8f8,245,21
7105025b-f8cc-4477-a61c-a15b942d743c,451,17
5744308e-8d89-43e8-9207-314c9ea55cdb,771,11
4fad0962-5a8b-4c1b-9721-2ca0a74af1a9,137,18
f5fe4899-9b8a-4ed5-a7a6-6fd2ba63012f,515,18
9cbac51c-d071-4be9-be14-f0a445518e13,259,14
f8bee6e7-2acb-4d24-b36b-bc1957bad731,536,3
8049963b-4b9d-4141-9d4c-a3a671fdd7fb,379,9
62a394da-a53b-413f-8b65-84d19897ddb3,118,21
7ca93b73-80d0-46b3-b75c-102307b1f40b,399,5
df125366-b6a4-4c5e-9ba5-4edd607400c1,360,18
a7ce8158-213d-4720-be96-ae8edeeb5997,532,11
40d668a1-5d61-4bde-94ac-2dc8733d9157,269,14
6d48c572-0449-49a2-b6d3-81addee40e55,683,19
80dca85f-99a8-4dda-ab14-fd4839369ee9,222,11
255522ee-fd42-4912-a768-55113f541e71,839,1
6fab4ea4-09e5-4d2b-ad0f-382971c9d70f,520,21
aac4a1ee-0d41-4e03-b57f-667be351965f,856,25
4a0cc651-1ecf-43eb-8502-6796c9dca411,21,22
190bc557-5e0f-4fb5-a5f5-d3c40ab08ac9,832,21
0a4eeaee-b960-48ec-aa98-623d4438a221,345,1
bc1d2ada-132a-4ca1-9ad5-46256969153a,997,2
040f2fdd-fabf-44f3-a976-3f14500c1d5c,467,4
7280191e-1976-4aa3-b3e2-dc571c95d564,124,13
89af0e83-51c5-4f23-85c7-3d0accda8042,616,18
eb28e94a-8f3e-4490-a2c7-62f11f476c36,260,12
6993660a-a8f5-4ee2-a9c5-d9e653aaed3c,291,7
d4c372db-dfca-4a9d-9fb0-9cc96b14184b,486,25
c05646fe-acbf-4487-b369-f557a9e64298,226,25
b7753021-814f-4e03-8e74-beadd9d4dee1,154,9
5b41461d-c6fe-4880-8f13-972dc5b7e4a3,840,2
1c50061c-37d3-48c6-b2a8-2c8b31f22ffc,700,12
349f85ff-9949-44d0-93c7-27ff4433047f,618,20
7cdb8585-f081-4f82-ae39-4e3073914770,397,16
716435f4-c4c7-49b5-9ca1-6d69be54898b,305,15
fbe14cfd-9ffc-4f3c-9bad-4bf71ef9b9b0,459,9
ed877381-e0dc-47dc-8ef7-914d83c31ba7,240,22
8c7a2355-5ecb-481c-93dc-d6eda634a4ea,199,22
548acc8e-44a7-4704-b97c-d91f885db27d,309,25
14f083fc-f533-466a-9531-016734282ef0,8,22
9d2946d6-259f-45d2-b83a-c675d6f478a3,382,21
7029993e-fa53-47a5-9205-e5274c45d6ca,695,12
8c47b764-cea9-4472-b93b-493b955047c6,639,20
65031e9a-1066-42b4-9e2c-0f424a2132aa,569,12
875c54f3-76b1-43c1-a8aa-ca35531df46f,317,17
751866e4-d2a6-4ee1-ac9c-8d07104740c2,584,13
d30b77d1-7f6a-4382-b2d4-1bc8757fb6cb,950,14
70a2e06c-92fb-428f-8213-f8ae8ff33fbe,877,25
49b5e905-cd57-4337-b31f-ad54958792d9,406,5
c280d416-745e-4460-ac94-d9d4f0a4a494,385,12
f55b2509-3b34-458a-83a4-38af8148768a,335,17
98cbbfad-c81e-443b-bc32-7cae7d2ff02e,551,16
8b3acac0-1fc3-41b2-8d14-faec6437397f,184,12
159a0473-22e7-4f68-bac7-7b27b9bf51be,662,20
7b476f80-cfe8-4666-8db9-7953b4510c14,502,7
b1522fa5-bfae-4bed-b04a-6abbc00e3710,314,15
ba710650-cafa-4539-9237-b02150822f8e,80,23
8ba42cff-df18-46d2-ae13-205e831115ad,154,10
8eec5382-7a71-4208-841f-f7b70633bb9c,341,6
23887c24-1538-4bc5-b5d4-06a7ec0736f4,734,4
9f011b7a-c2a6-487c-95d0-e72e8585b814,889,6
