id,ti,t
c9f9410f-e3ab-4835-9c65-d2dc331d5320,918,14
bf2c722d-9200-4ab2-8286-9e668ffdec61,146,17
58a780ae-011e-44f4-a1cd-6331d9ead8e4,361,42
f2b7321b-a420-4483-8cc2-9c0a050a4f94,819,31
536545f4-90f6-4bb1-ad88-8bdacb14975b,606,29
58f9671b-399b-449e-bb61-1d56f42f6e30,889,36
800d4725-79aa-48f6-a9c8-f93986eca9d1,431,37
d27c2197-dffb-4665-b4e8-fd5bfb6fa011,66,2
f6729746-6258-4182-95ae-e9ac705df8b8,656,20
a19b5582-2c2e-41a8-8de4-1ba2d4a0dad5,672,1
76f2876c-bf33-4b4f-a47e-edb9f3d72373,461,50
ce634cf0-9c1c-4ccc-997d-21a7be4774af,288,47
d0558128-6aa4-473d-929a-b7971bf58e24,54,35
3bb00b44-c1cf-44d6-a04c-cd63ee00754b,470,44
56e5aa11-6837-4433-81cb-6ff7e2def6e1,37,12
8cfa9574-95bf-4da1-9694-865397a9ca0e,975,15
051610af-6e0e-4571-b1bc-28a43bcd6f4c,761,47
11f298c3-7352-45bb-add1-a5e05fc06339,42,19
f8824165-3fc4-4bea-9c0b-c67e87dc0192,360,2
9daf6ad3-d99e-4610-95a4-b1fb6d45abca,113,33
fba556bc-0824-498d-b55e-887e296dc768,489,16
44e50b53-b6df-4d48-a0c9-b008dd261581,393,27
dd02b3a5-df39-419c-8da2-29f618a92d95,991,24
57c11fd4-6cf9-4e75-82ee-59ef70dfa4e3,307,36
3befcf25-6cff-4685-8a33-78f7f476f213,848,43
2182f1f1-fef7-4304-8ef5-7458bd565b97,427,15
087e5ce5-0305-4abf-817a-a3337853a796,644,13
0fd7b054-94e9-4995-8c3f-1fbc3e722430,836,42
78172104-8c89-4f1c-bcbf-9d5908c4c8c6,33,46
8704a5c6-f219-4b71-9725-936b82410ce6,487,35
c5d1d3cf-57b4-416d-a6de-48b3b21517ae,953,2
d770582f-c7eb-44f2-9132-60d4a9268f71,726,30
4e0a6953-8f98-4214-a30d-258ac8f7ed5c,80,21
0992be97-cabc-4fcf-a7fe-c52ef79a20c7,300,6
5a5b7b76-e78f-4682-a70d-ffd242bab08c,332,1
752f1bea-ce23-44bd-95ad-9a6d9f92398a,793,31
a03233ca-3897-4135-8197-46e667807faf,137,31
814453e8-39fb-49e2-a0e4-be30d0289a5a,15,7
e7900e01-1405-4889-9b48-4a71e92fa866,340,15
43dd92f2-e2a6-4d47-bf4a-d94bebdb4f2a,648,35
8200cd76-0543-4b61-8226-a3431291ea30,945,41
b9d9b5c4-745b-4d53-a298-8dae7f24f5ee,435,4
c107b1eb-0aea-4b4d-8b28-a8e5b1a828b8,931,33
6100dee9-aeae-4aa0-bf07-e948429256ab,243,3
34a6154d-0f9e-4d71-b4ea-4fbc32838c6b,20,36
985be59a-2206-41cb-a2da-3a1e637588e8,12,43
3f369905-4df3-4275-8549-2bfe1a9ce2d9,120,45
ebdf6843-3cd6-4139-9551-790e90ff9106,493,28
2ad6c7d0-32bb-4228-924b-3fcc9cc170eb,455,15
97380a8b-3cec-409c-bcbc-ea3ff5770840,645,17
32535d76-cb40-4956-a8c0-000fe3692a46,830,46
bcf4b7ea-5b24-49c9-b3ef-f090e4ff35ea,214,26
787748e4-e340-4a03-be6a-1e76894854e9,550,17
78fa02b3-f7a3-4928-b9fe-ee4d6c553d92,961,31
f47bf09c-59a3-4eda-9274-f98ff23cbb9b,186,37
7f5dbc0b-f380-4977-9078-71caef7fac76,981,4
8f661186-c065-4fdb-a18a-35f9889219a4,434,18
67845c14-db38-48bd-9993-879a372fe665,146,2
64a58036-7287-4645-91b6-9609dcee788c,916,27
0408e81f-0d8e-43f9-8d4d-b304d0ab82de,294,7
7b874617-f0a6-417f-b473-764c943cbfef,725,7
c11bc1c5-3ae8-41aa-a3a3-198cb22f960c,220,2
48f14fc5-672c-4c79-b54b-c91739b3733e,332,43
7a88d895-b8ec-41e6-ad9e-ff0d80c28e57,705,21
3ee03160-1cb5-4f53-9b4b-007b920c146f,297,40
56778784-9393-4f87-a327-fd5c68f132cc,243,26
392993f0-9c0c-4e5d-8c83-323d116f5da8,850,24
d34bdd5b-617d-4620-99b4-b170cab8237e,250,43
179e5c71-d822-4223-9658-2ceb114d6d7b,920,18
5859e203-a1ca-4431-ae29-645529a1a2cd,338,45
5e2f75ea-33cb-44e4-a870-78bd7bcf41be,409,44
271df5e3-ed90-4911-b681-a5196af96be5,45,25
c17f371b-78e1-4f75-bb28-b17da7021de0,345,36
00cc5175-8a73-4732-8d6b-95c9f2381c08,712,24
4d0cbcb6-f700-467d-a10f-f31287337268,12,45
d4bc6939-7e09-4fcb-b1b6-e78f5a138ac8,167,47
c0c4cd32-e529-488b-9808-8d2702d2b850,587,46
6849965c-5f83-4234-9942-01872efa99a3,403,28
79354575-8b1c-488a-baf5-07ced7f5bc96,774,37
31084f28-0935-4a73-8a36-f188192c1a34,177,15
61b9007f-f87f-4dce-aaf8-2d692e8590c5,96,44
12a52aa9-eaf3-400f-a4b9-21361db27ba9,472,20
43a84c3a-f262-4fae-a6ac-12c691a4328b,548,48
b9caf1c5-23c3-47cc-8f9c-930c3a6f65a0,322,34
10b2288d-db0b-43cc-82bf-1a914d5ec247,396,50
4b03d267-cedc-4013-a073-126febfd7e90,395,32
e7484c3a-51d7-4588-84b4-57edebc57be5,394,24
e5acf7d3-6fe5-4aba-a020-603b8b2c3767,437,40
ec510a24-58e6-447f-9633-7ec5ef2dfdb9,138,34
b2aa6aca-4453-4046-ab15-0d9dedd20026,2,30
bb24c5da-1677-4c1d-ac06-d2348334ef16,804,7
e37f7be1-a7d1-41f4-8b8c-f3cae50cc7ed,451,5
a7570202-9eb7-4e6d-b749-f33806a1de25,304,47
d6dfe321-6655-49d5-ba71-8832ef8ddee6,459,29
8858a7d7-e440-4992-ab47-2a5236bccf1b,947,29
f654743b-6aca-4023-9b46-4c13bd075979,120,9
5e87cbbd-9ed2-40c5-9c23-19ef0f1ab245,413,42
64bf1bcd-42ad-4614-acb8-4570efb03f00,337,2
dbb9d2d8-a696-4e9f-bc0a-c2fc3b71163b,970,23
484117eb-6a2b-4afb-a486-9d9ebf405737,996,45
dbbe9361-93f9-4cd7-adc4-a7ec6bafa3f6,276,45
dcd6b91c-56f0-4920-a141-75bb82c3ea28,737,48
c2800fdb-0456-4aab-97ab-1f667762c22e,850,34
3332fabf-84ec-451e-ad91-98ce8ac5fb07,520,43
db9b16f6-4738-4bd6-8bd0-1554ce12fb7c,33,11
0217467d-b13e-498c-af37-6447ea4e5b0d,395,25
7d334d5c-be63-440b-87e1-a1d97e359c7b,271,17
528733e4-5441-41de-ad9c-ea6d9b87f88f,563,29
f656e172-5477-4ab8-9713-29403ff72da6,8,15
ba53fbd6-39a3-44ba-8b9a-ae1f5558c267,972,6
bb9f6557-eaf4-4778-ae76-ac8acf69d6f7,544,5
7538d64d-9454-4a10-a038-abc5deec2bf9,976,23
cc130e30-d164-4b29-8eb5-ad7641e85ce0,715,13
946b0417-db9e-475d-a1c3-ed43f9c18ff6,119,16
6caa56a0-4c2f-433b-9c6c-557f58aa7d6b,505,7
90b8470b-3bf6-435f-b62d-5fcb9af751f0,156,4
8acef85f-286e-4b01-b7f2-f9f1b5852293,2,15
68cc3ec8-b638-47a0-8b7f-751b0859d5ed,522,45
f742ff4e-c4a3-45ac-93ad-59297b7e0c50,534,32
664eb282-00d1-43e4-87e1-6095dc5d7ca5,821,20
5812dedf-e9c0-4bf3-9db7-17bfdef372bd,342,18
2b7a7af7-d0ff-4b57-961d-b80daa77f48a,474,7
7eecf3d3-a3d7-46a0-92eb-5be5885b63c2,856,33
e06127b0-6edd-4f06-b977-9e8a0c9ef471,54,33
9af1bb42-5631-45ec-979e-4e73367af208,581,21
319a2a69-7479-4428-ae37-50a56aff92a8,230,9
9a24ff19-1642-4e6f-9f2d-f3ef2a93cfd4,576,40
e72acd1c-7e17-4ae4-b174-ac9415efb300,637,30
6a4ed2af-5da7-42a4-bdf9-8468051e0323,195,1
96a53ba6-8515-4288-81ba-1cdf782b6076,465,34
296e422c-11bb-4a4e-a84c-bde38898b22e,132,11
a7a974c9-bd12-4a00-8cb4-6d2b8f52924b,517,5
7edd4380-7c03-4dd4-95a7-e933b3746c9c,662,48
5364a94a-fd6f-4461-8150-630cf6da9b3f,754,15
f403bd5a-ed7f-4b20-b859-3e6ad85f7d75,567,21
e3ab4562-5203-4994-94de-54191d012885,306,47
9c904cb6-3a95-419f-b2c5-7ddf7ddc815e,166,43
5218c0c4-4fa6-4297-ab28-133f00d78bce,647,22
af2ce68b-f2af-4b37-8c79-66402b998152,146,44
14177e16-e6d9-4e2f-b405-2d6487587f61,317,8
8e5fb843-a1d2-4bca-920f-60745d537fe8,792,30
af44c360-72d4-4092-ab32-cfc18dcfa1eb,809,11
92a541b4-eac5-4fdc-81a5-7e6e02cdda37,700,19
cfed8330-ccd8-4772-96a6-eb23b7cb4507,928,22
b7c88b80-c1ad-43ab-aff0-11501c645e64,58,19
717bd796-4079-460b-b0d3-d9e26325f721,66,12
eed98134-baf5-4fe3-81cf-4133568e35f5,667,5
298cb10d-d1eb-4756-a259-08edd8f03dd4,160,11
8e2a43b2-c94c-4091-9880-99da54d7f05e,823,43
5ce4afde-44cd-4e8d-b5d6-08a298ed518f,491,14
5d750054-f122-4ba0-9cc4-962c57994513,450,45
650ef63e-7f22-4aaf-9ff6-812553cf5ea7,690,29
cb865997-d904-499c-aa0b-0b83bcc19a9d,928,5
6a3dfd1e-a671-423f-8f95-d27c3083d7bf,55,29
27a8dd30-ce7c-4f55-b7df-277e18fd8ba9,855,30
9f95e4c4-d3fb-41f2-bacf-d3270b5ab673,271,5
e09d7648-d085-42f9-96ff-21a9e290743e,998,19
35f2a1cf-4200-4213-9d2a-688c27325b40,853,3
b8bc29ff-499b-4183-8ca2-d917b08f6440,277,33
bf488b12-d945-4cd3-a88e-b64a30f8dfa5,377,21
2d31dd66-8df2-4b13-9432-fda036b065ab,253,5
7c665dd7-5377-4a94-97cc-9efd7eabc082,458,48
e94be8ef-01ec-4597-a18f-df2ba4714ccb,801,15
975bf1d8-7ff6-4150-a49c-47908a786e99,537,18
065b8738-28ec-4d78-a6b7-516c6c062119,201,35
23d31f6b-a4e9-43f5-96c9-2063599d948d,168,11
5effd4ee-7108-4933-99c5-60e9c8428509,632,16
692f44f8-1be8-424c-b9a4-b8c3380e840d,394,7
6b87aeb2-cd20-4620-85b7-9298a60edbc7,493,1
f677f448-dce8-4be3-b8fa-aa1dd4fdde61,2,26
80d91ec4-a404-43b6-b71d-913f6352d720,507,9
d570314e-083d-43e1-9345-43286fe940d5,921,27
d49e1c4f-b613-4305-a195-e9e7a75d3d2f,361,48
fe0925f1-f3f3-4efa-9ea2-7e4d2811a48f,795,32
27cb9e99-f75b-4bd6-9d6d-e8fa3deab9b9,925,42
03bf1879-468f-4026-ae42-ae997f6acc01,911,4
0e3734b9-9fec-46f2-a6bc-249eaac5f4e8,318,20
52d0f0c6-28f6-48f7-8b86-cf4ba9ec251d,231,46
665613ab-0dfe-4352-9192-295ca8730594,991,18
40ed81f7-8379-4fc9-ad0a-c153cf3175e3,200,13
d39e6afd-4382-45a3-8a0c-1bd460f35eb6,565,45
fc31e1b5-88c0-4daa-b9d9-60f95741cc97,123,21
34c5ea83-6c14-4c3c-9e3d-8df8dd878852,407,16
f1595147-408c-4e77-baed-72e89609a669,513,11
75db1939-5747-48cc-ae69-7b4f16b0a9b5,159,36
cac67766-61f6-425f-8437-c2de967ad0f2,982,9
f251c962-7251-4065-b453-aa12a2da4ba0,897,42
2a8e88e3-9289-4b70-90ca-02938e604a8d,215,43
1502071b-e55f-4c00-b95e-882d972ed747,279,35
2ebf7280-cece-4e2d-8db8-94ec93aed2a4,445,41
64d1acb4-fb2c-4c98-acb5-cac379c0fc89,209,36
678b91d4-ba77-48f9-a9e7-65c7c492539e,225,31
bd2424a0-9a40-446b-bb0a-131c3600f22c,709,17
67dd113f-47cc-4a3a-89c7-f42d5ec595a4,992,17
b5f43d51-9322-4fd1-986d-609748420e68,142,4
740bb32e-67ab-4d92-b2c7-aba3890752ce,743,17
50b93f01-b511-4076-9f1d-a5792d10f4f6,191,37
a92d3152-f9af-4dcf-91ea-818d48086ed3,727,33
54d08d58-824e-4c7d-94f9-70e8aa55e02c,110,38
a4ee5c1b-e248-4f40-9047-6baea4b1d9ff,177,32
36d27ca7-1183-410c-98e8-f9a5754abe9f,783,33
a27449fc-a5b4-4d17-92ba-106f6ba69abb,706,36
