id,ti,t
bc30da29-6e66-4a6a-bd1d-eb5dfefe971d,292,19
1bfbdce5-a0a3-4a67-8e93-928de7a8a73c,599,43
fd257b01-91bc-4649-aa71-7e5f8b330ef1,308,28
874e704d-87ad-468e-a1cb-67ae4b2b4d8b,578,34
cb33e1a5-ceb0-44ec-a5a3-4a1303087c67,694,23
04ef377a-cb2c-40ec-8eb7-9133701ac77c,367,45
b9253503-e4b3-48be-8e0c-f1d8a8e47523,366,31
04460926-52b7-46be-9a38-d4d490e6f7d8,675,37
5ffcdec8-3f01-4b6c-adb0-6aa61d31f9aa,733,11
51e74e8b-3941-43d7-87e8-5955a2634ee7,287,21
a845c2b9-9c19-4f80-bf11-9f7d5ed4bdcd,196,2
8877e355-615c-4219-a571-0e1b01d093c9,314,5
11fec171-c88d-49ac-b487-69af699349c2,6,40
14047b18-0d69-4a83-a6bc-b44994ca9695,793,44
dd66e730-0a21-4bc9-9d76-c30786c5b917,150,17
c5ec3430-bc2f-4180-94c6-3d5c3dd88676,483,26
3db0b6fe-b8b7-4d44-8241-bd6ca05e4421,360,10
643c3a43-3605-4d0b-9d04-7522cdd6fcc5,952,21
2f86f603-d0d2-4ef4-a37c-bf42a64989be,533,21
97c546c3-eec5-4f65-b516-27b10a645bc0,853,27
f584c6c4-9b55-47a2-81ff-2a9d69a4f2de,151,21
c74f8b97-b3dc-44da-92f2-f097ef3e4035,439,37
2bd912ad-8b95-4e15-8f03-adf830ed4bf7,265,31
7c9e514e-0ba0-4dcd-9272-c8432f761098,274,48
8273ce14-d596-49a7-9334-93395ab0ca79,663,37
630c92a9-73b1-4088-a328-030b5dccd318,796,12
94ea127f-ac8e-497d-8c4f-1c31173d5641,148,13
db9dcd32-2869-4fbf-9c1f-6f84eaa493a2,632,30
2ec4fb51-27b3-480d-80cd-7c665f421cdd,494,24
455e9cb4-86ec-4979-8715-c396efd0bcd7,638,27
55c31e88-b909-4946-9194-9cb29de74e47,470,11
5cfe4136-d714-4d4f-9e74-b5767aa9491d,812,40
81c6c110-81b7-452b-88c0-44c108d0094b,189,30
96fd4080-89f4-4dcd-b588-2803f8360533,612,42
e7ae2dc8-60c5-4895-ba4c-e6753ee36246,585,4
a5860e97-a806-4340-8de8-1fa84c535494,884,37
6a1f42c6-b90e-4b62-b458-0494afb58ce7,27,38
98c9ad43-de33-4de9-bd39-ff828ec1c7fe,921,15
9fa7892c-ecb4-40cd-935f-ccb62e66c3d6,776,5
1065d3bf-228a-4dcc-be2a-8bafd27ab9e1,810,39
f89f5c8e-ec5e-4356-a12f-0ff2014da8df,537,49
61a599b0-83a8-40b2-8fff-d751953c641a,676,24
81d78087-61aa-439f-8095-40ce5c697bcc,299,26
807665d2-1f07-4f17-b7f2-757865b7c81b,695,17
26976174-9ed4-42ad-9743-1e5f04b2b0ad,150,1
6ff77130-894c-4999-94fa-2cbe6334cf3c,624,12
822d3cbb-bccc-4527-aeaa-bde57c721286,387,49
0501a7e0-aa81-4773-b484-0f1e54a8ae38,704,44
a3ee8c0f-be08-416e-b199-1cebd60e8d62,563,17
c6d5f688-2baa-4caa-8a60-8076f4bcddc4,760,50
e7aa3cd3-20c1-438f-983c-2508804f1e05,864,10
61740c6b-3ca3-4019-a363-6019783a1414,744,17
ee1c4bdd-5a09-45b4-a20c-00575ec078dc,973,10
b48a7d22-f971-4742-9e16-4fb7b27a59af,611,10
040304fd-0dcb-4ae2-89a6-9248de025fb2,683,37
56c4e6ec-e73a-45dc-900c-66ea4beeb208,51,7
4c8ed1bc-1f62-4728-8513-93029c61b3b1,6,12
7cec4591-def8-44fd-8e4c-0bc6c2d3f0e1,387,18
70dea205-b837-4174-8826-263d81cc8b6f,251,25
764308c5-900d-4aec-9c3d-ba9de5bc21c0,178,39
d9b53bdf-699f-4000-b71f-35f2252873be,876,41
2655ad81-eef8-4961-ab83-73ea8b982d2c,887,50
e74706dc-5b3c-4f56-9159-ca9d12b505b0,709,48
aa5cb9b2-4750-4039-91b3-7d5763d8e08a,937,31
c89ce477-91e9-463b-bff9-94323d2f4ffd,403,25
b7403265-34a4-4444-a5f1-066b91b5e5a0,339,36
886df96d-0825-4a30-af4f-215e309368bb,700,19
65ecd8ef-4587-4275-a684-364413a2ccc2,886,10
ef0eec3f-c3ae-40b7-bb0d-7fc952b3c1dd,53,1
3d2f3e43-ac79-4f77-b375-64001b73373e,770,6
7835ad23-227e-4ada-82f1-b702e0349293,612,47
01b9aa24-f46f-42a2-a05b-9ee4bac595c2,649,45
ca797061-880c-4b5b-870e-af3f993d4eeb,678,40
8cbab4f3-a899-4a08-ae04-420278ff5d30,457,10
4673c279-709f-4d7d-b536-a7c0d498e8d6,448,49
66927952-8914-413a-86ba-b5c9349a112b,471,30
8c38eb00-df88-4c23-a091-bd352af26b0d,446,4
483af112-4a4f-4ca1-8681-8ff4503dcdbf,907,4
20af829a-2579-4f96-b1b9-62fa8a3f39db,138,12
b7a8caff-0f84-41c2-9c2e-154ad6ca9b74,197,22
63d176d9-8c8c-4260-8c0e-ec845708fba9,246,36
e7a3ff41-b69a-4282-8888-265a462ed7ed,875,24
0daa6dc7-54f1-4bf8-8a85-8fa335645f06,64,50
f174806d-3b87-4d74-b114-063edf076d5b,530,2
a42bca26-f500-4442-b6d4-1ab7133229d0,898,27
e101864d-7993-47cc-a8e1-567361ae8a0f,776,30
dd6d5fba-cfad-4398-b8ff-1e648052250c,696,35
cef5d4ea-c415-4e0a-8309-770dc44333f2,70,21
7dde6ac0-c29d-4177-91a9-225381a1d1bb,304,16
6daf6158-e5b6-4dc9-ae6c-f6b9e9043fb1,850,6
2357f932-19dc-4c73-84db-607480162169,793,50
b86a66f8-9b31-4c37-8415-f6a89b1df2a2,283,19
637a5343-5b3a-4321-ac08-9caf931f1a31,679,24
f96ceb2c-b15b-48a4-bb93-1f37e7a2956e,993,47
5d914fb5-ac3b-4b0b-a91c-ec80d6c83caa,384,37
a3815368-703f-4f87-b76f-a18d369adc71,151,19
54c790ca-8ca4-4991-bb50-daa182ded5b0,275,31
98c64129-60eb-4dc4-9157-793f40ac9c3c,41,14
ca121b1b-5e27-48c6-9f42-773dea0c7467,61,25
a89f380d-cb16-4cd8-8d62-4f4fa4581177,573,42
c01f5e81-ed9a-4687-ae46-1a2f8626aa9e,133,33
abcc0627-16c4-4b24-9f09-b03d465ed1d3,279,26
3c0dd6e3-0b8d-49c9-b925-f1828c1711f6,672,29
f8698883-139b-4fbf-a11f-7b1b4f273c37,538,38
2dffd71c-a43b-4d1c-9184-5778525e9d42,419,11
1ddb9d93-2b99-4ec5-8193-fa73ba5ac008,415,50
e772feee-db35-4c14-8765-1b74d99c8178,600,11
2b3c6ed9-fc32-4dc2-b398-1dc24d241312,689,33
c7c2ac2d-3bb3-41db-983f-f1fe48a7ff64,360,24
75c0e4b5-6068-4ade-9b41-39c341d7c287,240,46
1f08d9a5-6bbd-4662-b1f1-f465be3c6051,553,31
4f55e724-b084-462f-929c-7dc6e7b8c45d,807,6
c915c770-61f4-442a-9ec4-f880e20755e2,239,20
ffba569c-86e9-4635-a516-51a8c823dd62,159,22
6a462c56-3b96-457e-96ab-4964bc6af5cf,679,22
4cfa90ce-75ed-4f12-8729-7a37bce60bd4,688,30
a6e31dc5-3c1d-4143-aa70-24b1a6ffb131,903,39
d58c1285-3a46-4d6a-b342-d94961f04009,490,27
6dff4c23-52b1-48c0-a1d8-60ae3f0bb4e0,753,26
ce2d9f1b-f5c1-4b2e-ab28-17a0792109a8,649,25
8e18a345-8366-4bf4-aa74-d8d78389eefb,127,33
21cbe76d-94d2-4db5-900f-841dc9769a4d,175,50
47a1b07f-3efd-41b9-a000-af67d50c128f,364,8
4f94f07e-75c5-402d-830a-fc8dc8cc6d46,305,11
c3e464e9-0be6-44e5-a6ab-85dbb9dd13bf,321,23
367a2f6c-cf21-450e-a165-ef062b657366,724,29
247d3ed3-a1e3-4175-8401-d9d7837633d5,879,47
b40234c7-d7ad-4648-9a44-901334817617,780,37
402c4b6f-b56b-48ca-ae55-e8e9ae8f9da7,830,29
07d1da2a-1dbc-4dc7-880c-8e3dddef2af1,951,42
97f7ce71-7df3-4793-baf3-cc3376672128,799,7
36ebffef-c947-4e06-8b2f-1f38e8cf46ef,694,24
b5bb6c4b-f8c8-4589-ba54-5809cb24d194,827,9
514033ba-051b-4928-a45b-534eb013a8fc,681,32
67b35299-8cee-40e0-b521-1f23c67df01d,994,18
0c4a52f4-45e3-4576-aa6b-2f91320d65f0,351,29
93c8c01a-d1d9-4df5-a225-734c6adfaac2,877,22
1cc8e8e7-08fb-4b86-8ee4-e3e42cd6e847,708,25
f0f6361a-190e-4cf7-8a9a-996b514ca8a3,307,40
701f8970-34e8-4649-beae-688f3264ff9e,106,30
abfa774e-0d39-409f-a85b-1707ef320357,761,3
dbf275ba-cbd5-441d-a619-0e43a39f43a9,74,50
121a4759-4dad-4655-a612-8ed08bb2ed6d,371,33
cc880ba3-14cb-45f4-89d5-03c8470a65d1,649,10
a59868b1-28b1-471b-9d49-6f2434e1b0b9,566,50
a194273f-3b37-4ef9-8fbf-ac4a97f772c5,748,44
5030b714-1e9e-41a7-a856-3ec17a2b16bc,178,29
4e61d804-4436-4858-a738-0700aac26d74,70,2
199a6676-8a0c-4f55-9669-e2f797d1cd38,911,8
651e1b2e-0382-410d-bb51-34dd77f4b449,502,22
b48a0694-0096-4a31-ba88-01b53d697b61,862,49
e39d24e4-104f-4cf9-9b00-11c64411c044,611,3
6076e8e5-bf20-43e3-a6b3-830455ad349b,439,10
f3cb4418-e757-437a-87fa-a02d29a0db11,653,29
cacedae2-d5d6-45e2-8865-fcdc9144fdf9,878,32
386257c3-9050-4883-852b-6cb135e21a4a,986,11
22bc7393-860f-41cb-a4a4-069cfb9851a1,866,37
25d5aaa5-f1c9-4b36-a94f-fcb7157af7b3,466,26
cf0d1be8-22af-44a8-924d-6d2d76cdc492,763,28
04d5b4fc-3b6f-4a2d-ac61-9f342aa8e823,354,5
b3e738d2-086d-4ded-b6d0-61d3b635568c,508,4
57e2eb56-e84f-4c97-832f-bee947a93a5c,398,7
76b805b2-8179-46ae-8c47-5e022124fa04,802,48
2b17c850-3e99-4060-b4a9-d92cde6fb737,150,48
1cc2b59d-c7de-4951-a763-f5591503f7f4,8,40
c447ec70-3f07-45df-b0e5-4b99818c1d45,314,41
7a1bef19-8290-4728-a4d6-04850f007832,826,13
680b43d9-57d0-48b4-ac20-0fd9cedd1828,322,26
d6c09800-adfe-4557-bf86-ad474e8ba3f2,926,34
9dda75f9-79ca-4ea3-a83d-cc912ca2afc1,75,29
fc3d2d38-2952-4bc4-bf9a-675de018ef3e,4,22
55e07b9b-bd51-488d-816a-c133c2e5845c,138,37
05c84ad7-222b-4b1d-90d9-c81284127f8c,395,36
f2a2f2d1-c263-4603-9733-7a36a79b5f70,366,44
ab4757c2-e49d-4d49-8d4b-8f0f54f7181a,900,47
ef0176a1-86f0-4461-b0fb-8cb7b217d0c4,437,26
5aad421c-e460-4902-bb49-b1329858e8fa,929,5
8068afc2-97de-472f-a79a-adfcc4129d7d,40,32
18ef215f-e80a-4a85-b957-bbf71291c45e,504,17
30935fe9-bb0d-4f0c-b319-a054f7076169,643,39
10527dd3-f62c-4e53-8043-f0be63796cd0,803,17
1925e532-0afb-42c5-aa9c-bb2447ec29d6,17,5
8ccf7e91-6fcb-4e11-9872-d64bf9220350,478,18
decaa714-e665-47b3-9e9f-6539975ecfa6,598,47
83eb445b-0905-42d6-b159-9f8d6413389d,122,3
ffc7dc74-3d05-43af-87aa-7c2132f369aa,968,25
6d527071-17b5-4827-a8d6-c03acf5d2fe0,344,30
bcf96df8-ace0-4945-b2d9-996a38786579,493,47
9a04d217-33d5-4ca8-a558-0c3930894045,682,35
